538,-123.9,230,-56.7
539,-123.9,230,-52.5
540,-123.9,230,-31.5
541,-123.9,230,-23.1
542,-123.9,230,-14.7
543,-123.9,230,-6.3
544,-123.9,230,6.3
545,-123.9,230,14.7
546,-123.9,230,18.9
547,-123.9,230,27.3
548,-123.9,230,31.5
549,-123.9,230,35.7
550,-123.9,230,39.9
551,-123.9,230,48.3
552,-123.9,230,52.5
553,-119.7,230,-56.7
554,-119.7,230,-44.1
555,-119.7,230,-31.5
556,-119.7,230,-27.3
557,-119.7,230,-18.9
558,-119.7,230,2.1
559,-119.7,230,23.1
560,-119.7,230,35.7
561,-119.7,230,44.1
562,-119.7,230,52.5
563,-115.5,230,-65.1
564,-115.5,230,-60.9
565,-115.5,230,-44.1
566,-115.5,230,-35.7
567,-115.5,230,-31.5
568,-115.5,230,-27.3
569,-115.5,230,-10.5
570,-115.5,230,-2.1
571,-115.5,230,10.5
572,-115.5,230,39.9
573,-115.5,230,44.1
574,-111.3,230,-65.1
575,-111.3,230,-56.7
576,-111.3,230,-39.9
577,-111.3,230,-27.3
578,-111.3,230,-18.9
579,-111.3,230,-10.5
580,-111.3,230,-2.1
581,-111.3,230,2.1
582,-111.3,230,6.3
583,-111.3,230,10.5
584,-111.3,230,23.1
585,-111.3,230,39.9
586,-111.3,230,44.1
587,-111.3,230,60.9
588,-107.1,230,-60.9
589,-107.1,230,-52.5
590,-107.1,230,-39.9
591,-107.1,230,-27.3
592,-107.1,230,-18.9
593,-107.1,230,18.9
594,-107.1,230,35.7
595,-107.1,230,39.9
596,-107.1,230,44.1
597,-102.9,230,-65.1
598,-102.9,230,-60.9
599,-102.9,230,-31.5
600,-102.9,230,-27.3
601,-102.9,230,-18.9
602,-102.9,230,2.1
603,-102.9,230,6.3
604,-102.9,230,10.5
605,-102.9,230,27.3
606,-102.9,230,48.3
607,-102.9,230,52.5
608,-102.9,230,60.9
609,-98.7,230,-65.1
610,-98.7,230,-31.5
611,-98.7,230,-23.1
612,-98.7,230,-18.9
613,-98.7,230,-10.5
614,-98.7,230,-2.1
615,-98.7,230,2.1
616,-98.7,230,6.3
617,-98.7,230,18.9
618,-98.7,230,23.1
619,-98.7,230,39.9
620,-98.7,230,56.7
621,-98.7,230,60.9
622,-94.5,230,-60.9
623,-94.5,230,-56.7
624,-94.5,230,-48.3
625,-94.5,230,-44.1
626,-94.5,230,-39.9
627,-94.5,230,-23.1
628,-94.5,230,-6.3
629,-94.5,230,31.5
630,-94.5,230,39.9
631,-94.5,230,44.1
632,-94.5,230,52.5
633,-94.5,230,60.9
634,-90.3,230,-60.9
635,-90.3,230,-48.3
636,-90.3,230,-39.9
637,-90.3,230,-27.3
638,-90.3,230,-18.9
639,-90.3,230,-2.1
640,-90.3,230,2.1
641,-90.3,230,18.9
642,-90.3,230,44.1
643,-90.3,230,48.3
644,-90.3,230,52.5
645,-86.1,230,-65.1
646,-86.1,230,-60.9
647,-86.1,230,-44.1
648,-86.1,230,-31.5
649,-86.1,230,-23.1
650,-86.1,230,-18.9
651,-86.1,230,-10.5
652,-86.1,230,-6.3
653,-86.1,230,-2.1
654,-86.1,230,6.3
655,-86.1,230,18.9
656,-86.1,230,31.5
657,-86.1,230,35.7
658,-86.1,230,39.9
659,-86.1,230,56.7
660,-86.1,230,60.9
661,-86.1,230,65.1
662,-81.9,230,-31.5
663,-81.9,230,2.1
664,-81.9,230,14.7
665,-81.9,230,18.9
666,-81.9,230,27.3
667,-81.9,230,52.5
668,-77.7,230,-44.1
669,-77.7,230,-39.9
670,-77.7,230,-31.5
671,-77.7,230,-27.3
672,-77.7,230,-10.5
673,-77.7,230,-2.1
