6,0,-28.5
5.70633909777092,1.85410196624968,-28.5
4.85410196624968,3.52671151375484,-28.5
3.52671151375484,4.85410196624968,-28.5
1.85410196624968,5.70633909777092,-28.5
0,6,-28.5
-1.85410196624968,5.70633909777092,-28.5
-3.52671151375484,4.85410196624968,-28.5
-4.85410196624968,3.52671151375484,-28.5
-5.70633909777092,1.85410196624968,-28.5
-6,0,-28.5
-5.70633909777092,-1.85410196624968,-28.5
-4.85410196624968,-3.52671151375484,-28.5
-3.52671151375484,-4.85410196624968,-28.5
-1.85410196624968,-5.70633909777092,-28.5
0,-6,-28.5
1.85410196624968,-5.70633909777092,-28.5
3.52671151375484,-4.85410196624968,-28.5
4.85410196624968,-3.52671151375484,-28.5
5.70633909777092,-1.85410196624968,-28.5
12,0,-28.5
11.4126781955418,3.70820393249937,-28.5
9.70820393249937,7.05342302750968,-28.5
7.05342302750968,9.70820393249937,-28.5
3.70820393249937,11.4126781955418,-28.5
0,12,-28.5
-3.70820393249937,11.4126781955418,-28.5
-7.05342302750968,9.70820393249937,-28.5
-9.70820393249937,7.05342302750968,-28.5
-11.4126781955418,3.70820393249937,-28.5
-12,0,-28.5
-11.4126781955418,-3.70820393249937,-28.5
-9.70820393249937,-7.05342302750968,-28.5
-7.05342302750968,-9.70820393249937,-28.5
-3.70820393249937,-11.4126781955418,-28.5
0,-12,-28.5
3.70820393249937,-11.4126781955418,-28.5
7.05342302750968,-9.70820393249937,-28.5
9.70820393249937,-7.05342302750968,-28.5
11.4126781955418,-3.70820393249937,-28.5
18,0,-28.5
17.1190172933128,5.56230589874905,-28.5
14.5623058987491,10.5801345412645,-28.5
10.5801345412645,14.5623058987491,-28.5
5.56230589874905,17.1190172933128,-28.5
0,18,-28.5
-5.56230589874905,17.1190172933128,-28.5
-10.5801345412645,14.5623058987491,-28.5
-14.5623058987491,10.5801345412645,-28.5
-17.1190172933128,5.56230589874905,-28.5
-18,0,-28.5
-17.1190172933128,-5.56230589874905,-28.5
-14.5623058987491,-10.5801345412645,-28.5
-10.5801345412645,-14.5623058987491,-28.5
-5.56230589874905,-17.1190172933128,-28.5
0,-18,-28.5
5.56230589874905,-17.1190172933128,-28.5
10.5801345412645,-14.5623058987491,-28.5
14.5623058987491,-10.5801345412645,-28.5
17.1190172933128,-5.56230589874905,-28.5
24,0,-28.5
22.8253563910837,7.41640786499874,-28.5
19.4164078649987,14.1068460550194,-28.5
14.1068460550194,19.4164078649987,-28.5
7.41640786499874,22.8253563910837,-28.5
0,24,-28.5
-7.41640786499874,22.8253563910837,-28.5
-14.1068460550194,19.4164078649987,-28.5
-19.4164078649987,14.1068460550194,-28.5
-22.8253563910837,7.41640786499874,-28.5
-24,0,-28.5
-22.8253563910837,-7.41640786499874,-28.5
-19.4164078649987,-14.1068460550194,-28.5
-14.1068460550194,-19.4164078649987,-28.5
-7.41640786499874,-22.8253563910837,-28.5
0,-24,-28.5
7.41640786499874,-22.8253563910837,-28.5
14.1068460550194,-19.4164078649987,-28.5
19.4164078649987,-14.1068460550194,-28.5
22.8253563910837,-7.41640786499874,-28.5
30,0,-28.5
28.5316954888546,9.27050983124842,-28.5
24.2705098312484,17.6335575687742,-28.5
17.6335575687742,24.2705098312484,-28.5
9.27050983124842,28.5316954888546,-28.5
0,30,-28.5
-9.27050983124842,28.5316954888546,-28.5
-17.6335575687742,24.2705098312484,-28.5
-24.2705098312484,17.6335575687742,-28.5
-28.5316954888546,9.27050983124842,-28.5
-30,0,-28.5
-28.5316954888546,-9.27050983124842,-28.5
-24.2705098312484,-17.6335575687742,-28.5
-17.6335575687742,-24.2705098312484,-28.5
-9.27050983124842,-28.5316954888546,-28.5
0,-30,-28.5
9.27050983124842,-28.5316954888546,-28.5
17.6335575687742,-24.2705098312484,-28.5
24.2705098312484,-17.6335575687742,-28.5
28.5316954888546,-9.27050983124842,-28.5
36,0,-28.5
34.2380345866255,11.1246117974981,-28.5
29.1246117974981,21.160269082529,-28.5
21.160269082529,29.1246117974981,-28.5
11.1246117974981,34.2380345866255,-28.5
0,36,-28.5
-11.1246117974981,34.2380345866255,-28.5
-21.160269082529,29.1246117974981,-28.5
-29.1246117974981,21.160269082529,-28.5
-34.2380345866255,11.1246117974981,-28.5
-36,0,-28.5
-34.2380345866255,-11.1246117974981,-28.5
-29.1246117974981,-21.160269082529,-28.5
-21.160269082529,-29.1246117974981,-28.5
-11.1246117974981,-34.2380345866255,-28.5
0,-36,-28.5
11.1246117974981,-34.2380345866255,-28.5
21.160269082529,-29.1246117974981,-28.5
29.1246117974981,-21.160269082529,-28.5
34.2380345866255,-11.1246117974981,-28.5
42,0,-28.5
41.4829103049958,6.5702475316897,-28.5
39.9443736843964,12.9787137637478,-28.5
37.4222740159115,19.067600989061,-28.5
33.9787137637478,24.6869805962839,-28.5
29.698484809835,29.698484809835,-28.5
24.6869805962839,33.9787137637478,-28.5
19.067600989061,37.4222740159115,-28.5
